Term/Year Code|College|Dept|Degree|Major Code|Major Name|Conc code|Concentration Name (if any)|Fresh- man|Sopho- more|Junior|Senior|Non- degree Ugrad|Total Under grad|Full-Time Ugrad|Part-Time Ugrad|Grad 1 (master)|Grad 2 (doctoral)|Non- degree Grad|Total Grad|Full-Time Grad|Part-Time Grad|Profes-sional|Full-Time Professional|Part-Time Professional|Total|Full-Time Total|Part-Time Total|Academic Program Code
120241 |Grainger Engineering |422 |MS |0127 |Industrial Engineering |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|3|0|0|3|0|3|0|0|0|3|0|3|10KS0127MS
120241 |Grainger Engineering |422 |MS |0127 |Industrial Engineering |5539 |Advanced Analytics in IESE |0|0|0|0|0|0|0|0|31|0|0|31|15|16|0|0|0|31|15|16|10KS0127MS
120241 |Grainger Engineering |422 |MS |0127 |Industrial Engineering |5539 |Advanced Analytics in IESE |0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|1|0|1|10KS0127MSU
120241 |Grainger Engineering |422 |MS |3846 |Systems & Entrepreneurial Engr |  |  |0|0|0|0|0|0|0|0|7|0|0|7|7|0|0|0|0|7|7|0|10KS3846MS
120241 |Grainger Engineering |422 |PHD |0127 |Industrial Engineering |  |  |0|0|0|0|0|0|0|0|0|50|0|50|45|5|0|0|0|50|45|5|10KS0127PHD
120241 |Grainger Engineering |422 |PHD |0127 |Industrial Engineering |6091 |Data Science and Engineering |0|0|0|0|0|0|0|0|0|6|0|6|6|0|0|0|0|6|6|0|10KS0127PHD
120241 |Grainger Engineering |422 |PHD |3846 |Systems & Entrepreneurial Engr |  |  |0|0|0|0|0|0|0|0|0|18|0|18|17|1|0|0|0|18|17|1|10KS3846PHD
120241 |Grainger Engineering |434 |BS |0112 |Computer Science |  |  |21|146|296|749|0|1212|1129|83|0|0|0|0|0|0|0|0|0|1212|1129|83|10KP0112BS
120241 |Grainger Engineering |434 |BS |0112 |Computer Science |1854 |CS:BS/MS Program |0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|10KP1854BS
120241 |Grainger Engineering |434 |BS |0112 |Computer Science |5458 |BS/MCS Computer Science |0|0|0|86|0|86|66|20|0|0|0|0|0|0|0|0|0|86|66|20|10KP5458BS
120241 |Grainger Engineering |434 |CERT |6079 |Computing Fundamentals |  |  |0|0|0|0|0|0|0|0|5|0|0|5|0|5|0|0|0|5|0|5|10KS6079CERT
120241 |Grainger Engineering |434 |CERT |6079 |Computing Fundamentals |  |  |0|0|0|0|0|0|0|0|18|0|0|18|0|18|0|0|0|18|0|18|10KS6079CERU
120241 |Grainger Engineering |434 |MCS |0112 |Computer Science |  |  |0|0|0|0|0|0|0|0|452|0|0|452|408|44|0|0|0|452|408|44|10KS0112MCS
120241 |Grainger Engineering |434 |MCS |0112 |Computer Science |  |  |0|0|0|0|0|0|0|0|25|0|0|25|6|19|0|0|0|25|6|19|10KS0112MCSX
120241 |Grainger Engineering |434 |MCS |0112 |Computer Science |  |  |0|0|0|0|0|0|0|0|1305|0|0|1305|77|1228|0|0|0|1305|77|1228|1SKS0112MCSU
120241 |Grainger Engineering |434 |MCS |0112 |Computer Science |5458 |BS/MCS Computer Science |0|0|0|0|0|0|0|0|59|0|0|59|59|0|0|0|0|59|59|0|10KS5458MCS
120241 |Grainger Engineering |434 |MS |0112 |Computer Science |  |  |0|0|0|0|0|0|0|0|122|0|0|122|119|3|0|0|0|122|119|3|10KS0112MS
120241 |Grainger Engineering |434 |MS |0112 |Computer Science |1854 |CS:BS/MS Program |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS1854MS
120241 |Grainger Engineering |434 |MS |4026 |Bioinformatics |4028 |Computer Science |0|0|0|0|0|0|0|0|2|0|0|2|1|1|0|0|0|2|1|1|10KS4028MS
120241 |Grainger Engineering |434 |NDEG |0112 |Computer Science |  |  |0|0|0|0|0|0|0|0|0|0|10|10|0|10|0|0|0|10|0|10|1SKS0112NDEU
120241 |Grainger Engineering |434 |PHD |0112 |Computer Science |  |  |0|0|0|0|0|0|0|0|0|485|0|485|483|2|0|0|0|485|483|2|10KS0112PHD
120241 |Grainger Engineering |434 |PHD |0112 |Computer Science |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|2|0|2|2|0|0|0|0|2|2|0|10KS0112PHD
120241 |Grainger Engineering |545 |MS |5244 |Financial Engineering |  |  |0|0|0|0|0|0|0|0|13|0|0|13|9|4|0|0|0|13|9|4|10KS5244MS
120241 |Grainger Engineering |545 |MS |5244 |Financial Engineering |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS5244MS
120241 |Grainger Engineering |545 |MS |5244 |Financial Engineering |5539 |Advanced Analytics in IESE |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS5244MS
120241 |Grainger Engineering |545 |MS |5244 |Financial Engineering |5877 |Data Analytics in Finance |0|0|0|0|0|0|0|0|9|0|0|9|9|0|0|0|0|9|9|0|10KS5244MS
120241 |Grainger Engineering |545 |MS |5244 |Financial Engineering |6123 |Automated Trading Practices |0|0|0|0|0|0|0|0|7|0|0|7|7|0|0|0|0|7|7|0|10KS5244MS
120241 |Grainger Engineering |545 |NONE |5333 |Engineering Undeclared |  |  |45|127|103|11|0|286|285|1|0|0|0|0|0|0|0|0|0|286|285|1|10KP5333NONE
120241 |Grainger Engineering |615 |BS |4048 |Aerospace Engineering |  |  |20|125|139|343|0|627|609|18|0|0|0|0|0|0|0|0|0|627|609|18|10KP4048BS
120241 |Grainger Engineering |615 |MENGR |1211 |Engineering |5862 |Aerospace Systems Engineering |0|0|0|0|0|0|0|0|4|0|0|4|3|1|0|0|0|4|3|1|1PKS5862MENG
120241 |Grainger Engineering |615 |MENGR |1211 |Engineering |5862 |Aerospace Systems Engineering |0|0|0|0|0|0|0|0|8|0|0|8|0|8|0|0|0|8|0|8|1PKS5862MENU
120241 |Grainger Engineering |615 |MS |4048 |Aerospace Engineering |  |  |0|0|0|0|0|0|0|0|76|0|0|76|62|14|0|0|0|76|62|14|10KS4048MS
120241 |Grainger Engineering |615 |MS |4048 |Aerospace Engineering |  |  |0|0|0|0|0|0|0|0|51|0|0|51|1|50|0|0|0|51|1|50|10KS4048MSU
120241 |Grainger Engineering |615 |MS |4048 |Aerospace Engineering |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS4048MS
120241 |Grainger Engineering |615 |MS |4048 |Aerospace Engineering |5684 |BS/MS Aerospace Engineering |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS5684MS
120241 |Grainger Engineering |615 |PHD |4048 |Aerospace Engineering |  |  |0|0|0|0|0|0|0|0|0|125|0|125|121|4|0|0|0|125|121|4|10KS4048PHD
120241 |Grainger Engineering |615 |PHD |4048 |Aerospace Engineering |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|10|0|10|10|0|0|0|0|10|10|0|10KS4048PHD
120241 |Grainger Engineering |855 |BS |5546 |Innov, Ldshp and Engr Entr |  |  |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KP5546BS
120241 |Grainger Engineering |917 |BS |0118 |Engineering Mechanics |  |  |6|19|31|49|0|105|97|8|0|0|0|0|0|0|0|0|0|105|97|8|10KP0118BS
120241 |Grainger Engineering |917 |BS |0133 |Mechanical Engineering |  |  |29|163|230|542|0|964|918|46|0|0|0|0|0|0|0|0|0|964|918|46|10KP0133BS
120241 |Grainger Engineering |917 |MENGR |0133 |Mechanical Engineering |  |  |0|0|0|0|0|0|0|0|45|0|0|45|38|7|0|0|0|45|38|7|1PKS0133MENG
120241 |Grainger Engineering |917 |MENGR |0133 |Mechanical Engineering |  |  |0|0|0|0|0|0|0|0|32|0|0|32|3|29|0|0|0|32|3|29|1PKS0133MENU
120241 |Grainger Engineering |917 |MENGR |0133 |Mechanical Engineering |5861 |Entrepreneurship & Innovation |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|1PKS0133MENG
120241 |Grainger Engineering |917 |MENGR |0133 |Mechanical Engineering |5861 |Entrepreneurship & Innovation |0|0|0|0|0|0|0|0|2|0|0|2|0|2|0|0|0|2|0|2|1PKS0133MENU
120241 |Grainger Engineering |917 |MS |0133 |Mechanical Engineering |  |  |0|0|0|0|0|0|0|0|46|0|0|46|44|2|0|0|0|46|44|2|10KS0133MS
120241 |Grainger Engineering |917 |MS |0133 |Mechanical Engineering |  |  |0|0|0|0|0|0|0|0|2|0|0|2|0|2|0|0|0|2|0|2|10KS0133MSU
120241 |Grainger Engineering |917 |MS |0242 |Theoretical & Applied Mechans |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS0242MS
120241 |Grainger Engineering |917 |NDEG |0133 |Mechanical Engineering |  |  |0|0|0|0|12|12|12|0|0|0|0|0|0|0|0|0|0|12|12|0|10KP0133NDEX
120241 |Grainger Engineering |917 |PHD |0133 |Mechanical Engineering |  |  |0|0|0|0|0|0|0|0|0|256|0|256|256|0|0|0|0|256|256|0|10KS0133PHD
120241 |Grainger Engineering |917 |PHD |0133 |Mechanical Engineering |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|16|0|16|16|0|0|0|0|16|16|0|10KS0133PHD
120241 |Grainger Engineering |917 |PHD |0133 |Mechanical Engineering |6091 |Data Science and Engineering |0|0|0|0|0|0|0|0|0|11|0|11|11|0|0|0|0|11|11|0|10KS0133PHD
120241 |Grainger Engineering |917 |PHD |0242 |Theoretical & Applied Mechans |  |  |0|0|0|0|0|0|0|0|0|12|0|12|12|0|0|0|0|12|12|0|10KS0242PHD
120241 |Grainger Engineering |917 |PHD |0242 |Theoretical & Applied Mechans |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|2|0|2|2|0|0|0|0|2|2|0|10KS0242PHD
120241 |Grainger Engineering |919 |BS |0130 |Materials Science & Engr |  |  |16|47|67|127|0|257|243|14|0|0|0|0|0|0|0|0|0|257|243|14|10KP0130BS
120241 |Grainger Engineering |919 |MS |0130 |Materials Science & Engr |  |  |0|0|0|0|0|0|0|0|34|0|0|34|30|4|0|0|0|34|30|4|10KS0130MS
120241 |Grainger Engineering |919 |MS |0130 |Materials Science & Engr |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0130MS
120241 |Grainger Engineering |919 |PHD |0130 |Materials Science & Engr |  |  |0|0|0|0|0|0|0|0|0|157|0|157|156|1|0|0|0|157|156|1|10KS0130PHD
120241 |Grainger Engineering |919 |PHD |0130 |Materials Science & Engr |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|4|0|4|4|0|0|0|0|4|4|0|10KS0130PHD
120241 |Grainger Engineering |919 |PHD |0130 |Materials Science & Engr |6091 |Data Science and Engineering |0|0|0|0|0|0|0|0|0|3|0|3|3|0|0|0|0|3|3|0|10KS0130PHD
120241 |Grainger Engineering |933 |BS |0109 |Computer Engineering |  |  |34|201|307|790|0|1332|1230|102|0|0|0|0|0|0|0|0|0|1332|1230|102|10KP0109BS
120241 |Grainger Engineering |933 |BS |0115 |Electrical Engineering |  |  |33|161|228|395|0|817|776|41|0|0|0|0|0|0|0|0|0|817|776|41|10KP0115BS
120241 |Grainger Engineering |933 |MENGR |1200 |Electrical & Computer Engr |  |  |0|0|0|0|0|0|0|0|115|0|0|115|102|13|0|0|0|115|102|13|1PKS1200MENG
120241 |Grainger Engineering |933 |MENGR |1200 |Electrical & Computer Engr |  |  |0|0|0|0|0|0|0|0|20|0|0|20|1|19|0|0|0|20|1|19|1PKS1200MENU
120241 |Grainger Engineering |933 |MS |1200 |Electrical & Computer Engr |  |  |0|0|0|0|0|0|0|0|167|0|0|167|167|0|0|0|0|167|167|0|10KS1200MS
120241 |Grainger Engineering |933 |NDEG |0109 |Computer Engineering |  |  |0|0|0|0|43|43|43|0|0|0|0|0|0|0|0|0|0|43|43|0|10KP0109NDEX
120241 |Grainger Engineering |933 |NDEG |0115 |Electrical Engineering |  |  |0|0|0|0|29|29|29|0|0|0|0|0|0|0|0|0|0|29|29|0|10KP0115NDEX
120241 |Grainger Engineering |933 |PHD |1200 |Electrical & Computer Engr |  |  |0|0|0|0|0|0|0|0|0|365|0|365|364|1|0|0|0|365|364|1|10KS1200PHD
120241 |Grainger Engineering |933 |PHD |1200 |Electrical & Computer Engr |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS1200PHD
120241 |Grainger Engineering |933 |PHD |1200 |Electrical & Computer Engr |5861 |Entrepreneurship & Innovation |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS1200PHD
120241 |Grainger Engineering |973 |BS |5183 |Nuclear, Plasma, Radiolgc Engr |  |  |8|24|14|4|0|50|50|0|0|0|0|0|0|0|0|0|0|50|50|0|10KP5183BS
120241 |Grainger Engineering |973 |BS |5183 |Nuclear, Plasma, Radiolgc Engr |3913 |Power, Safety, and the Environ |1|5|8|27|0|41|39|2|0|0|0|0|0|0|0|0|0|41|39|2|10KP5183BS
120241 |Grainger Engineering |973 |BS |5183 |Nuclear, Plasma, Radiolgc Engr |3914 |Plasma and Fusion Sci and Engr |0|4|9|19|0|32|32|0|0|0|0|0|0|0|0|0|0|32|32|0|10KP5183BS
120241 |Grainger Engineering |973 |BS |5183 |Nuclear, Plasma, Radiolgc Engr |3915 |Radiol, Medical, & Instr Apps |0|0|1|7|0|8|7|1|0|0|0|0|0|0|0|0|0|8|7|1|10KP5183BS
120241 |Grainger Engineering |973 |MENGR |1211 |Engineering |5863 |Plasma Engineering |0|0|0|0|0|0|0|0|5|0|0|5|2|3|0|0|0|5|2|3|1PKS5863MENG
120241 |Grainger Engineering |973 |MS |5183 |Nuclear, Plasma, Radiolgc Engr |  |  |0|0|0|0|0|0|0|0|11|0|0|11|9|2|0|0|0|11|9|2|10KS5183MS
120241 |Grainger Engineering |973 |PHD |5183 |Nuclear, Plasma, Radiolgc Engr |  |  |0|0|0|0|0|0|0|0|0|83|0|83|80|3|0|0|0|83|80|3|10KS5183PHD
120241 |Grainger Engineering |973 |PHD |5183 |Nuclear, Plasma, Radiolgc Engr |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|5|0|5|5|0|0|0|0|5|5|0|10KS5183PHD
120241 |Fine & Applied Arts |447 |NDEG |0067 |Nondegree |  |  |0|0|0|0|18|18|13|5|0|0|0|0|0|0|0|0|0|18|13|5|10KR0067NDEG
120241 |Fine & Applied Arts |495 |AD |0265 |Music |  |  |0|0|0|0|0|0|0|0|8|0|0|8|8|0|0|0|0|8|8|0|10KS0265AD
120241 |Fine & Applied Arts |495 |AMUSD |0265 |Music |  |  |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS0265AMUS
120241 |Fine & Applied Arts |495 |AMUSD |0265 |Music |3930 |Choral Music |0|0|0|0|0|0|0|0|0|6|0|6|6|0|0|0|0|6|6|0|10KS0265AMUS
120241 |Fine & Applied Arts |495 |AMUSD |0265 |Music |5110 |Performance and Literature |0|0|0|0|0|0|0|0|0|76|0|76|59|17|0|0|0|76|59|17|10KS0265AMUS
120241 |Fine & Applied Arts |495 |AMUSD |0265 |Music |5111 |Music Composition |0|0|0|0|0|0|0|0|0|13|0|13|9|4|0|0|0|13|9|4|10KS0265AMUS
120241 |Fine & Applied Arts |495 |AMUSD |0265 |Music |5117 |Vocal Coaching & Accompanying |0|0|0|0|0|0|0|0|0|6|0|6|4|2|0|0|0|6|4|2|10KS0265AMUS
120241 |Fine & Applied Arts |495 |AMUSD |0265 |Music |5118 |Jazz Performance |0|0|0|0|0|0|0|0|0|22|0|22|19|3|0|0|0|22|19|3|10KS0265AMUS
120241 |Fine & Applied Arts |495 |AMUSD |0265 |Music |5314 |Instrmntl Conducting Wind Band |0|0|0|0|0|0|0|0|0|3|0|3|2|1|0|0|0|3|2|1|10KS0265AMUS
120241 |Fine & Applied Arts |495 |AMUSD |0265 |Music |5315 |Instrmntl Conducting Orchestra |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS0265AMUS
120241 |Fine & Applied Arts |495 |BA |0265 |Music |  |  |11|24|19|20|0|74|70|4|0|0|0|0|0|0|0|0|0|74|70|4|10KR0265BA
120241 |Fine & Applied Arts |495 |BMA |5646 |Lyric Theatre |  |  |4|5|2|4|0|15|15|0|0|0|0|0|0|0|0|0|0|15|15|0|10KR5646BMA
120241 |Fine & Applied Arts |495 |BMA |5646 |Lyric Theatre |5644 |Creative |0|0|0|2|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KR5646BMA
120241 |Fine & Applied Arts |495 |BMA |5646 |Lyric Theatre |5645 |Performance |0|0|2|11|0|13|13|0|0|0|0|0|0|0|0|0|0|13|13|0|10KR5646BMA
120241 |Fine & Applied Arts |495 |BME |0168 |Music Education |  |  |23|15|0|2|0|40|40|0|0|0|0|0|0|0|0|0|0|40|40|0|10KR0168BME
120241 |Fine & Applied Arts |495 |BME |0168 |Music Education |3930 |Choral Music |0|2|8|21|0|31|30|1|0|0|0|0|0|0|0|0|0|31|30|1|10KR3930BME
120241 |Fine & Applied Arts |495 |BME |0168 |Music Education |3931 |Instrumental Music |1|5|9|47|0|62|60|2|0|0|0|0|0|0|0|0|0|62|60|2|10KR3931BME
120241 |Fine & Applied Arts |495 |BME |0168 |Music Education |5593 |Technology |0|0|0|6|0|6|6|0|0|0|0|0|0|0|0|0|0|6|6|0|10KR5593BME
120241 |Fine & Applied Arts |495 |BMUS |0157 |Voice |  |  |3|3|1|3|0|10|10|0|0|0|0|0|0|0|0|0|0|10|10|0|10KR0157BMUS
120241 |Fine & Applied Arts |495 |BMUS |0158 |Instrumental Music |  |  |10|8|10|24|0|52|52|0|0|0|0|0|0|0|0|0|0|52|52|0|10KR0158BMUS
120241 |Fine & Applied Arts |495 |BMUS |0159 |Music Composition |  |  |2|7|1|5|0|15|15|0|0|0|0|0|0|0|0|0|0|15|15|0|10KR0159BMUS
120241 |Fine & Applied Arts |495 |BMUS |0161 |Open Studies |  |  |0|1|0|2|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KR0161BMUS
120241 |Fine & Applied Arts |495 |BMUS |1481 |Musicology |  |  |0|0|2|0|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KR1481BMUS
120241 |Fine & Applied Arts |495 |BMUS |5045 |Jazz Performance |  |  |2|3|2|5|0|12|12|0|0|0|0|0|0|0|0|0|0|12|12|0|10KR5045BMUS
120241 |Fine & Applied Arts |495 |BS |5639 |Computer Science and Music |  |  |1|4|8|21|0|34|34|0|0|0|0|0|0|0|0|0|0|34|34|0|10KR5639BS
120241 |Fine & Applied Arts |495 |MME |0168 |Music Education |  |  |0|0|0|0|0|0|0|0|12|0|0|12|7|5|0|0|0|12|7|5|10KS0168MME
120241 |Fine & Applied Arts |495 |MMUS |0265 |Music |  |  |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0265MMUS
120241 |Fine & Applied Arts |495 |MMUS |0265 |Music |5110 |Performance and Literature |0|0|0|0|0|0|0|0|43|0|0|43|42|1|0|0|0|43|42|1|10KS0265MMUS
120241 |Fine & Applied Arts |495 |MMUS |0265 |Music |5111 |Music Composition |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS0265MMUS
120241 |Fine & Applied Arts |495 |MMUS |0265 |Music |5113 |Musicology |0|0|0|0|0|0|0|0|7|0|0|7|6|1|0|0|0|7|6|1|10KS0265MMUS
120241 |Fine & Applied Arts |495 |MMUS |0265 |Music |5114 |Piano Pedagogy |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0265MMUS
120241 |Fine & Applied Arts |495 |MMUS |0265 |Music |5115 |Instrumental Conducting (Band) |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0265MMUS
120241 |Fine & Applied Arts |495 |MMUS |0265 |Music |5117 |Vocal Coaching & Accompanying |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS0265MMUS
120241 |Fine & Applied Arts |495 |MMUS |0265 |Music |5118 |Jazz Performance |0|0|0|0|0|0|0|0|7|0|0|7|7|0|0|0|0|7|7|0|10KS0265MMUS
120241 |Fine & Applied Arts |495 |PHD |0168 |Music Education |  |  |0|0|0|0|0|0|0|0|0|7|0|7|6|1|0|0|0|7|6|1|10KS0168PHD
120241 |Fine & Applied Arts |495 |PHD |1481 |Musicology |  |  |0|0|0|0|0|0|0|0|0|13|0|13|11|2|0|0|0|13|11|2|10KS1481PHD
120241 |Fine & Applied Arts |495 |PHD |1481 |Musicology |5080 |Medieval Studies |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS1481PHD
120241 |Fine & Applied Arts |526 |BASA |5665 |Studio Art |  |  |5|2|1|0|0|8|8|0|0|0|0|0|0|0|0|0|0|8|8|0|10KR5665BASA
120241 |Fine & Applied Arts |526 |BASA |5665 |Studio Art |0257 |Painting |0|1|2|4|0|7|7|0|0|0|0|0|0|0|0|0|0|7|7|0|10KR5665BASA
120241 |Fine & Applied Arts |526 |BASA |5665 |Studio Art |0258 |Photography |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KR5665BASA
120241 |Fine & Applied Arts |526 |BASA |5665 |Studio Art |0259 |Printmaking |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KR5665BASA
120241 |Fine & Applied Arts |526 |BASA |5665 |Studio Art |0260 |Sculpture |1|0|0|1|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KR5665BASA
120241 |Fine & Applied Arts |526 |BASA |5665 |Studio Art |5647 |New Media |0|0|4|2|0|6|6|0|0|0|0|0|0|0|0|0|0|6|6|0|10KR5665BASA
120241 |Fine & Applied Arts |526 |BASA |5665 |Studio Art |5648 |General Studio Art |0|3|2|3|0|8|8|0|0|0|0|0|0|0|0|0|0|8|8|0|10KR5665BASA
120241 |Fine & Applied Arts |526 |BASA |5665 |Studio Art |5902 |Fashion |0|1|3|4|0|8|8|0|0|0|0|0|0|0|0|0|0|8|8|0|10KR5665BASA
120241 |Fine & Applied Arts |526 |BFA |0148 |Graphic Design |  |  |37|36|53|78|0|204|198|6|0|0|0|0|0|0|0|0|0|204|198|6|10KR0148BFA
120241 |Fine & Applied Arts |526 |BFA |0150 |History of Art |  |  |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KR0150BFA
120241 |Fine & Applied Arts |526 |BFA |0151 |Photography |  |  |0|0|1|8|0|9|8|1|0|0|0|0|0|0|0|0|0|9|8|1|10KR0151BFA
120241 |Fine & Applied Arts |526 |BFA |0153 |Painting |  |  |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KR0153BFA
120241 |Fine & Applied Arts |526 |BFA |0169 |Art Education |  |  |4|4|10|20|0|38|38|0|0|0|0|0|0|0|0|0|0|38|38|0|10KR0169BFA
120241 |Fine & Applied Arts |526 |BFA |5720 |Art and Art History |  |  |1|3|3|3|0|10|10|0|0|0|0|0|0|0|0|0|0|10|10|0|10KR5720BFA
120241 |Fine & Applied Arts |526 |BFA |6142 |Industrial Design |  |  |26|31|43|69|0|169|162|7|0|0|0|0|0|0|0|0|0|169|162|7|10KR6142BFA
120241 |Fine & Applied Arts |526 |BFASA |5665 |Studio Art |  |  |10|4|2|0|0|16|16|0|0|0|0|0|0|0|0|0|0|16|16|0|10KR5665BFAS
120241 |Fine & Applied Arts |526 |BFASA |5665 |Studio Art |0257 |Painting |0|2|5|3|0|10|10|0|0|0|0|0|0|0|0|0|0|10|10|0|10KR5665BFAS
120241 |Fine & Applied Arts |526 |BFASA |5665 |Studio Art |0258 |Photography |1|0|2|2|0|5|5|0|0|0|0|0|0|0|0|0|0|5|5|0|10KR5665BFAS
120241 |Fine & Applied Arts |526 |BFASA |5665 |Studio Art |0259 |Printmaking |0|0|0|2|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KR5665BFAS
120241 |Fine & Applied Arts |526 |BFASA |5665 |Studio Art |0260 |Sculpture |1|0|3|0|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KR5665BFAS
120241 |Fine & Applied Arts |526 |BFASA |5665 |Studio Art |5647 |New Media |0|0|1|3|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KR5665BFAS
120241 |Fine & Applied Arts |526 |BFASA |5665 |Studio Art |5648 |General Studio Art |1|5|3|5|0|14|13|1|0|0|0|0|0|0|0|0|0|14|13|1|10KR5665BFAS
120241 |Fine & Applied Arts |526 |BFASA |5665 |Studio Art |5902 |Fashion |0|1|5|1|0|7|7|0|0|0|0|0|0|0|0|0|0|7|7|0|10KR5665BFAS
120241 |Fine & Applied Arts |526 |EDM |0169 |Art Education |  |  |0|0|0|0|0|0|0|0|5|0|0|5|4|1|0|0|0|5|4|1|10KS0169EDM
120241 |Fine & Applied Arts |526 |MA |0250 |Art History |  |  |0|0|0|0|0|0|0|0|4|0|0|4|3|1|0|0|0|4|3|1|10KS0250MA
120241 |Fine & Applied Arts |526 |MFA |0252 |Art and Design |  |  |0|0|0|0|0|0|0|0|5|0|0|5|5|0|0|0|0|5|5|0|10KS0252MFA
120241 |Fine & Applied Arts |526 |MFA |0252 |Art and Design |0255 |Industrial Design |0|0|0|0|0|0|0|0|11|0|0|11|9|2|0|0|0|11|9|2|10KS0255MFA
120241 |Fine & Applied Arts |526 |MFA |0252 |Art and Design |0257 |Painting |0|0|0|0|0|0|0|0|5|0|0|5|5|0|0|0|0|5|5|0|10KS0257MFA
120241 |Fine & Applied Arts |526 |MFA |0252 |Art and Design |0258 |Photography |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0258MFA
120241 |Fine & Applied Arts |526 |MFA |0252 |Art and Design |5920 |Design for Responsible Innov |0|0|0|0|0|0|0|0|6|0|0|6|6|0|0|0|0|6|6|0|10KS5920MFA
120241 |Fine & Applied Arts |526 |NONE |4090 |Art Undeclared |  |  |5|1|1|0|0|7|7|0|0|0|0|0|0|0|0|0|0|7|7|0|10KR4090NONE
120241 |Fine & Applied Arts |526 |PHD |0169 |Art Education |  |  |0|0|0|0|0|0|0|0|0|18|0|18|16|2|0|0|0|18|16|2|10KS0169PHD
120241 |Fine & Applied Arts |526 |PHD |0250 |Art History |  |  |0|0|0|0|0|0|0|0|0|7|0|7|7|0|0|0|0|7|7|0|10KS0250PHD
120241 |Fine & Applied Arts |526 |PHD |0250 |Art History |5080 |Medieval Studies |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS0250PHD
120241 |Fine & Applied Arts |569 |BLA |0156 |Landscape Architecture |  |  |5|9|23|28|0|65|62|3|0|0|0|0|0|0|0|0|0|65|62|3|10KR0156BLA
120241 |Fine & Applied Arts |569 |MLA |0156 |Landscape Architecture |  |  |0|0|0|0|0|0|0|0|29|0|0|29|28|1|0|0|0|29|28|1|10KS0156MLA
120241 |Fine & Applied Arts |569 |MSUD |5721 |Sustainable Urban Design |  |  |0|0|0|0|0|0|0|0|5|0|0|5|5|0|0|0|0|5|5|0|1PKS5721MSUD
120241 |Fine & Applied Arts |569 |PHD |0156 |Landscape Architecture |  |  |0|0|0|0|0|0|0|0|0|12|0|12|11|1|0|0|0|12|11|1|10KS0156PHD
